txn_id,sku_id,sale_date,units_sold,selling_price,discount_pct,channel
TXN-002042,SKU-0108,2024-11-27,1,1343,10,Store - Indiranagar
TXN-002043,SKU-0109,2024-11-14,1,1024,0,Store - Koramangala
TXN-002044,SKU-0109,2024-11-22,1,1024,0,Online - Website
TXN-002045,SKU-0109,2024-11-29,3,1024,0,Store - MG Road
TXN-002046,SKU-0110,2024-08-31,2,1390,0,Store - Indiranagar
TXN-002047,SKU-0110,2024-09-03,1,1390,0,Store - Koramangala
TXN-002048,SKU-0110,2024-09-05,2,1390,0,Online - Instagram
TXN-002049,SKU-0110,2024-09-08,1,1390,0,Online - Nykaa
TXN-002050,SKU-0110,2024-09-10,2,1251,10,Store - Koramangala
TXN-002051,SKU-0110,2024-09-12,2,1251,10,Online - Nykaa
TXN-002052,SKU-0110,2024-09-14,2,1390,0,Store - Indiranagar
TXN-002053,SKU-0110,2024-09-15,2,1390,0,Online - Instagram
TXN-002054,SKU-0110,2024-09-17,2,1390,0,Store - Indiranagar
TXN-002055,SKU-0110,2024-09-20,1,1182,15,Online - Website
TXN-002056,SKU-0110,2024-09-23,1,1390,0,Online - Nykaa
TXN-002057,SKU-0110,2024-09-24,1,1251,10,Online - Website
TXN-002058,SKU-0110,2024-09-27,2,1390,0,Store - MG Road
TXN-002059,SKU-0110,2024-09-28,1,1182,15,Store - Koramangala
TXN-002060,SKU-0110,2024-10-01,1,1182,15,Online - Nykaa
TXN-002061,SKU-0110,2024-10-03,2,1112,20,Store - MG Road
TXN-002062,SKU-0110,2024-10-06,1,1390,0,Store - Koramangala
TXN-002063,SKU-0110,2024-10-07,1,1390,0,Store - Koramangala
TXN-002064,SKU-0110,2024-10-10,2,1390,0,Store - MG Road
TXN-002065,SKU-0110,2024-10-13,1,1112,20,Online - Nykaa
TXN-002066,SKU-0110,2024-10-15,3,1390,0,Online - Nykaa
TXN-002067,SKU-0110,2024-10-18,2,1390,0,Store - Koramangala
TXN-002068,SKU-0110,2024-10-20,1,1390,0,Store - Indiranagar
TXN-002069,SKU-0110,2024-10-23,1,1390,0,Store - Indiranagar
TXN-002070,SKU-0110,2024-10-26,2,1390,0,Store - Koramangala
TXN-002071,SKU-0110,2024-10-27,1,1390,0,Online - Nykaa
TXN-002072,SKU-0110,2024-10-28,3,1390,0,Online - Website
TXN-002073,SKU-0110,2024-10-30,2,1390,0,Store - Indiranagar
TXN-002074,SKU-0110,2024-11-02,2,1182,15,Store - Indiranagar
TXN-002075,SKU-0110,2024-11-05,2,1390,0,Store - MG Road
TXN-002076,SKU-0110,2024-11-07,3,1390,0,Online - Instagram
TXN-002077,SKU-0110,2024-11-08,2,1390,0,Online - Website
TXN-002078,SKU-0111,2024-10-30,3,1785,0,Online - Nykaa
TXN-002079,SKU-0111,2024-11-04,1,1785,0,Online - Instagram
TXN-002080,SKU-0111,2024-11-07,2,1428,20,Online - Instagram
TXN-002081,SKU-0111,2024-11-12,3,1785,0,Online - Nykaa
TXN-002082,SKU-0111,2024-11-15,1,1517,15,Online - Website
TXN-002083,SKU-0111,2024-11-18,3,1785,0,Store - Indiranagar
TXN-002084,SKU-0111,2024-11-22,3,1785,0,Store - Indiranagar
TXN-002085,SKU-0111,2024-11-25,3,1785,0,Online - Nykaa
TXN-002086,SKU-0111,2024-11-30,2,1606,10,Store - Indiranagar
TXN-002087,SKU-0112,2024-10-11,3,1269,0,Store - MG Road
TXN-002088,SKU-0113,2024-11-13,3,815,15,Online - Instagram
TXN-002089,SKU-0113,2024-11-15,2,767,20,Online - Instagram
TXN-002090,SKU-0113,2024-11-17,1,959,0,Online - Instagram
TXN-002091,SKU-0113,2024-11-18,1,959,0,Store - Indiranagar
TXN-002092,SKU-0113,2024-11-19,2,959,0,Online - Nykaa
TXN-002093,SKU-0113,2024-11-22,3,959,0,Store - Koramangala
TXN-002094,SKU-0113,2024-11-24,1,959,0,Store - Indiranagar
TXN-002095,SKU-0113,2024-11-25,2,959,0,Online - Website
TXN-002096,SKU-0113,2024-11-26,2,959,0,Online - Website
TXN-002097,SKU-0113,2024-11-29,3,863,10,Online - Instagram
TXN-002098,SKU-0114,2024-09-16,3,1270,0,Store - MG Road
TXN-002099,SKU-0114,2024-09-21,3,1270,0,Online - Instagram
TXN-002100,SKU-0114,2024-09-26,1,1143,10,Store - Indiranagar
TXN-002101,SKU-0114,2024-09-30,2,1270,0,Online - Nykaa
TXN-002102,SKU-0114,2024-10-03,3,1143,10,Store - Indiranagar
TXN-002103,SKU-0114,2024-10-07,3,1143,10,Store - Koramangala
TXN-002104,SKU-0114,2024-10-11,3,1270,0,Store - MG Road
TXN-002105,SKU-0114,2024-10-14,1,1270,0,Store - MG Road
TXN-002106,SKU-0114,2024-10-19,3,1270,0,Store - MG Road
TXN-002107,SKU-0114,2024-10-24,2,1270,0,Online - Instagram
TXN-002108,SKU-0114,2024-10-27,3,1270,0,Store - Indiranagar
TXN-002109,SKU-0115,2024-09-30,3,1044,0,Store - Indiranagar
TXN-002110,SKU-0115,2024-10-02,3,1044,0,Online - Website
TXN-002111,SKU-0115,2024-10-05,1,887,15,Store - MG Road
TXN-002112,SKU-0115,2024-10-07,1,1044,0,Store - Indiranagar
TXN-002113,SKU-0115,2024-10-08,1,1044,0,Store - MG Road
TXN-002114,SKU-0115,2024-10-09,1,1044,0,Online - Nykaa
TXN-002115,SKU-0115,2024-10-11,1,1044,0,Online - Website
TXN-002116,SKU-0115,2024-10-13,1,835,20,Online - Nykaa
TXN-002117,SKU-0115,2024-10-16,3,835,20,Online - Instagram
TXN-002118,SKU-0115,2024-10-17,2,783,25,Store - Indiranagar
TXN-002119,SKU-0115,2024-10-19,1,1044,0,Store - Indiranagar
TXN-002120,SKU-0115,2024-10-22,3,1044,0,Online - Nykaa
TXN-002121,SKU-0115,2024-10-24,3,1044,0,Online - Instagram
TXN-002122,SKU-0115,2024-10-26,3,1044,0,Online - Nykaa
TXN-002123,SKU-0115,2024-10-29,3,1044,0,Store - Koramangala
TXN-002124,SKU-0115,2024-10-31,2,1044,0,Online - Nykaa
TXN-002125,SKU-0115,2024-11-02,1,1044,0,Store - Koramangala
TXN-002126,SKU-0115,2024-11-03,3,1044,0,Online - Website
TXN-002127,SKU-0115,2024-11-04,1,1044,0,Online - Website
TXN-002128,SKU-0115,2024-11-05,1,783,25,Online - Nykaa
TXN-002129,SKU-0115,2024-11-07,1,887,15,Store - MG Road
TXN-002130,SKU-0115,2024-11-09,3,940,10,Online - Instagram
TXN-002131,SKU-0115,2024-11-11,1,1044,0,Online - Website
TXN-002132,SKU-0115,2024-11-12,1,940,10,Store - Koramangala
TXN-002133,SKU-0115,2024-11-13,2,1044,0,Store - MG Road
TXN-002134,SKU-0115,2024-11-15,2,1044,0,Online - Instagram
TXN-002135,SKU-0115,2024-11-18,3,1044,0,Online - Instagram
TXN-002136,SKU-0115,2024-11-20,3,1044,0,Online - Instagram
TXN-002137,SKU-0115,2024-11-21,1,1044,0,Store - MG Road
TXN-002138,SKU-0115,2024-11-23,2,1044,0,Store - MG Road
TXN-002139,SKU-0115,2024-11-24,2,1044,0,Online - Nykaa
TXN-002140,SKU-0115,2024-11-25,3,1044,0,Store - Indiranagar
TXN-002141,SKU-0115,2024-11-26,3,1044,0,Online - Instagram
TXN-002142,SKU-0115,2024-11-28,1,1044,0,Online - Website
TXN-002143,SKU-0115,2024-11-30,3,1044,0,Store - Indiranagar
TXN-002144,SKU-0116,2024-10-14,3,1230,20,Store - Koramangala
TXN-002145,SKU-0116,2024-10-15,2,1537,0,Online - Nykaa
TXN-002146,SKU-0116,2024-10-17,2,1383,10,Store - Indiranagar
TXN-002147,SKU-0116,2024-10-18,2,1537,0,Store - Indiranagar
TXN-002148,SKU-0116,2024-10-19,1,1537,0,Store - MG Road
TXN-002149,SKU-0116,2024-10-22,2,1537,0,Online - Nykaa
TXN-002150,SKU-0116,2024-10-24,1,1537,0,Store - Koramangala
TXN-002151,SKU-0116,2024-10-26,1,1537,0,Online - Instagram
TXN-002152,SKU-0116,2024-10-29,1,1537,0,Store - Koramangala
TXN-002153,SKU-0116,2024-10-31,1,1537,0,Online - Instagram
TXN-002154,SKU-0116,2024-11-02,1,1537,0,Store - Indiranagar
TXN-002155,SKU-0116,2024-11-03,1,1537,0,Store - MG Road
TXN-002156,SKU-0116,2024-11-04,1,1537,0,Store - Koramangala
TXN-002157,SKU-0116,2024-11-06,3,1537,0,Online - Website
TXN-002158,SKU-0116,2024-11-07,1,1153,25,Store - Indiranagar
TXN-002159,SKU-0116,2024-11-10,3,1537,0,Store - Indiranagar
TXN-002160,SKU-0116,2024-11-12,1,1537,0,Online - Nykaa
TXN-002161,SKU-0116,2024-11-14,1,1537,0,Online - Website
TXN-002162,SKU-0116,2024-11-15,3,1537,0,Online - Website
TXN-002163,SKU-0116,2024-11-17,2,1537,0,Store - Indiranagar
TXN-002164,SKU-0116,2024-11-18,3,1230,20,Store - Koramangala
TXN-002165,SKU-0116,2024-11-21,2,1537,0,Online - Website
TXN-002166,SKU-0116,2024-11-24,2,1537,0,Online - Nykaa
TXN-002167,SKU-0116,2024-11-25,3,1537,0,Store - MG Road
TXN-002168,SKU-0116,2024-11-28,2,1306,15,Online - Instagram
TXN-002169,SKU-0116,2024-11-29,1,1537,0,Store - Indiranagar
TXN-002170,SKU-0116,2024-11-30,2,1537,0,Store - Koramangala
TXN-002171,SKU-0117,2024-10-19,1,1599,10,Store - Indiranagar
TXN-002172,SKU-0118,2024-08-21,3,1081,0,Online - Website
TXN-002173,SKU-0118,2024-08-24,2,919,15,Store - Koramangala
TXN-002174,SKU-0118,2024-08-26,3,1081,0,Online - Instagram
TXN-002175,SKU-0118,2024-08-29,2,1081,0,Store - Koramangala
TXN-002176,SKU-0118,2024-08-31,1,1081,0,Online - Nykaa
TXN-002177,SKU-0118,2024-09-02,1,919,15,Store - MG Road
TXN-002178,SKU-0118,2024-09-04,1,1081,0,Online - Website
TXN-002179,SKU-0118,2024-09-06,1,919,15,Store - Koramangala
TXN-002180,SKU-0118,2024-09-09,3,919,15,Store - MG Road
TXN-002181,SKU-0118,2024-09-11,1,1081,0,Online - Website
TXN-002182,SKU-0118,2024-09-12,3,1081,0,Store - MG Road
TXN-002183,SKU-0118,2024-09-14,3,1081,0,Store - Koramangala
TXN-002184,SKU-0118,2024-09-16,2,1081,0,Online - Instagram
TXN-002185,SKU-0118,2024-09-18,2,1081,0,Online - Website
TXN-002186,SKU-0118,2024-09-21,2,1081,0,Store - MG Road
TXN-002187,SKU-0118,2024-09-22,3,1081,0,Online - Instagram
TXN-002188,SKU-0118,2024-09-23,1,811,25,Store - Indiranagar
TXN-002189,SKU-0118,2024-09-24,1,865,20,Store - Koramangala
TXN-002190,SKU-0118,2024-09-27,1,1081,0,Online - Instagram
TXN-002191,SKU-0118,2024-09-28,2,865,20,Online - Website
TXN-002192,SKU-0118,2024-09-29,3,1081,0,Store - Koramangala
TXN-002193,SKU-0118,2024-10-02,2,1081,0,Store - Koramangala
TXN-002194,SKU-0118,2024-10-05,3,811,25,Online - Nykaa
TXN-002195,SKU-0118,2024-10-08,1,1081,0,Online - Website
TXN-002196,SKU-0118,2024-10-10,2,1081,0,Online - Instagram
TXN-002197,SKU-0118,2024-10-12,3,1081,0,Store - MG Road
TXN-002198,SKU-0118,2024-10-14,3,1081,0,Store - Koramangala
TXN-002199,SKU-0118,2024-10-17,1,1081,0,Online - Instagram
TXN-002200,SKU-0118,2024-10-18,1,919,15,Store - Koramangala
TXN-002201,SKU-0119,2024-06-28,2,1524,0,Online - Website
TXN-002202,SKU-0119,2024-07-30,3,1524,0,Store - MG Road
TXN-002203,SKU-0120,2024-10-10,3,1053,0,Online - Instagram
TXN-002204,SKU-0120,2024-10-14,2,1053,0,Store - MG Road
TXN-002205,SKU-0120,2024-10-18,3,1053,0,Online - Website
TXN-002206,SKU-0120,2024-10-21,3,948,10,Store - MG Road
TXN-002207,SKU-0120,2024-10-26,2,1053,0,Store - MG Road
TXN-002208,SKU-0120,2024-10-29,1,1053,0,Store - Indiranagar
TXN-002209,SKU-0120,2024-11-01,3,1053,0,Online - Instagram
TXN-002210,SKU-0120,2024-11-05,3,1053,0,Store - MG Road
TXN-002211,SKU-0120,2024-11-10,3,1053,0,Online - Instagram
TXN-002212,SKU-0120,2024-11-13,1,1053,0,Store - Koramangala
TXN-002213,SKU-0120,2024-11-16,2,1053,0,Store - MG Road
TXN-002214,SKU-0120,2024-11-20,2,895,15,Online - Nykaa
TXN-002215,SKU-0120,2024-11-25,2,1053,0,Online - Instagram
TXN-002216,SKU-0120,2024-11-30,3,895,15,Online - Instagram
TXN-002217,SKU-0121,2024-06-16,3,4235,0,Store - MG Road
TXN-002218,SKU-0121,2024-07-21,1,4235,0,Online - Website
TXN-002219,SKU-0121,2024-08-23,1,3812,10,Online - Instagram
TXN-002220,SKU-0122,2024-08-24,2,3856,15,Online - Nykaa
TXN-002221,SKU-0122,2024-08-27,1,4536,0,Online - Website
TXN-002222,SKU-0122,2024-08-31,3,3856,15,Online - Website
TXN-002223,SKU-0122,2024-09-03,2,4536,0,Online - Nykaa
TXN-002224,SKU-0122,2024-09-07,1,4536,0,Online - Instagram
TXN-002225,SKU-0122,2024-09-12,1,4536,0,Store - Koramangala
TXN-002226,SKU-0122,2024-09-15,3,4082,10,Store - Koramangala
TXN-002227,SKU-0122,2024-09-19,3,4536,0,Store - MG Road
TXN-002228,SKU-0122,2024-09-24,1,4536,0,Online - Instagram
TXN-002229,SKU-0122,2024-09-27,2,4536,0,Store - MG Road
TXN-002230,SKU-0122,2024-09-30,1,4536,0,Store - Koramangala
TXN-002231,SKU-0122,2024-10-03,3,4082,10,Store - Indiranagar
TXN-002232,SKU-0122,2024-10-08,2,4536,0,Store - Koramangala
TXN-002233,SKU-0122,2024-10-13,2,4536,0,Online - Instagram
TXN-002234,SKU-0122,2024-10-18,3,4082,10,Online - Website
TXN-002235,SKU-0122,2024-10-23,1,4536,0,Store - Indiranagar
TXN-002236,SKU-0122,2024-10-26,1,4536,0,Online - Website
TXN-002237,SKU-0122,2024-10-29,3,4536,0,Online - Nykaa
TXN-002238,SKU-0122,2024-11-01,3,4536,0,Store - Koramangala
TXN-002239,SKU-0122,2024-11-05,3,4536,0,Online - Website
TXN-002240,SKU-0122,2024-11-10,2,4536,0,Online - Website
TXN-002241,SKU-0123,2024-06-30,3,5053,0,Online - Nykaa
TXN-002242,SKU-0123,2024-07-09,1,5053,0,Store - Indiranagar
TXN-002243,SKU-0123,2024-07-17,1,3790,25,Online - Nykaa
TXN-002244,SKU-0123,2024-07-25,1,5053,0,Store - MG Road
TXN-002245,SKU-0123,2024-08-01,2,5053,0,Store - Indiranagar
TXN-002246,SKU-0123,2024-08-10,1,4042,20,Online - Nykaa
TXN-002247,SKU-0123,2024-08-18,1,5053,0,Store - MG Road
TXN-002248,SKU-0123,2024-08-25,3,5053,0,Store - MG Road
TXN-002249,SKU-0123,2024-09-01,1,5053,0,Store - Koramangala
TXN-002250,SKU-0123,2024-09-10,2,4042,20,Online - Website
TXN-002251,SKU-0123,2024-09-19,1,5053,0,Store - MG Road
TXN-002252,SKU-0123,2024-09-26,3,5053,0,Store - Indiranagar
TXN-002253,SKU-0123,2024-10-03,1,5053,0,Online - Website
TXN-002254,SKU-0124,2024-11-13,2,5327,10,Online - Nykaa
TXN-002255,SKU-0124,2024-11-14,2,5919,0,Store - MG Road
TXN-002256,SKU-0124,2024-11-15,2,4735,20,Store - MG Road
TXN-002257,SKU-0124,2024-11-17,3,5919,0,Online - Instagram
TXN-002258,SKU-0124,2024-11-19,3,5919,0,Store - MG Road
TXN-002259,SKU-0124,2024-11-20,3,5919,0,Online - Nykaa
TXN-002260,SKU-0124,2024-11-21,3,5327,10,Store - Koramangala
TXN-002261,SKU-0124,2024-11-24,1,5919,0,Store - Indiranagar
TXN-002262,SKU-0124,2024-11-26,2,5919,0,Store - Indiranagar
TXN-002263,SKU-0124,2024-11-29,1,5919,0,Store - MG Road
TXN-002264,SKU-0125,2024-10-06,1,2694,10,Store - MG Road
TXN-002265,SKU-0125,2024-10-08,2,2245,25,Store - MG Road
TXN-002266,SKU-0125,2024-10-10,1,2993,0,Store - MG Road
TXN-002267,SKU-0125,2024-10-11,2,2993,0,Online - Instagram
TXN-002268,SKU-0125,2024-10-13,2,2993,0,Online - Instagram
TXN-002269,SKU-0125,2024-10-16,1,2993,0,Online - Instagram
TXN-002270,SKU-0125,2024-10-18,1,2245,25,Online - Website
TXN-002271,SKU-0125,2024-10-19,2,2993,0,Store - Koramangala
TXN-002272,SKU-0125,2024-10-22,3,2993,0,Store - Indiranagar
TXN-002273,SKU-0125,2024-10-24,1,2993,0,Store - Indiranagar
TXN-002274,SKU-0125,2024-10-27,3,2544,15,Store - Indiranagar
TXN-002275,SKU-0125,2024-10-29,1,2544,15,Store - MG Road
TXN-002276,SKU-0125,2024-10-30,3,2993,0,Online - Website
TXN-002277,SKU-0125,2024-10-31,3,2694,10,Online - Nykaa
TXN-002278,SKU-0125,2024-11-02,1,2993,0,Online - Instagram
TXN-002279,SKU-0125,2024-11-03,2,2993,0,Store - Indiranagar
TXN-002280,SKU-0125,2024-11-05,1,2993,0,Online - Website
TXN-002281,SKU-0125,2024-11-06,2,2993,0,Store - Indiranagar
TXN-002282,SKU-0125,2024-11-07,2,2993,0,Online - Website
TXN-002283,SKU-0125,2024-11-10,1,2993,0,Online - Instagram
TXN-002284,SKU-0125,2024-11-13,2,2993,0,Store - Indiranagar
TXN-002285,SKU-0125,2024-11-15,1,2993,0,Store - Indiranagar
TXN-002286,SKU-0125,2024-11-16,2,2544,15,Online - Instagram
TXN-002287,SKU-0125,2024-11-18,2,2993,0,Online - Website
TXN-002288,SKU-0125,2024-11-19,3,2993,0,Online - Instagram
TXN-002289,SKU-0125,2024-11-20,1,2993,0,Online - Instagram
TXN-002290,SKU-0125,2024-11-22,2,2694,10,Online - Instagram
TXN-002291,SKU-0125,2024-11-25,2,2993,0,Store - Koramangala
TXN-002292,SKU-0125,2024-11-28,3,2544,15,Store - MG Road
TXN-002293,SKU-0125,2024-11-30,2,2993,0,Online - Website
TXN-002294,SKU-0126,2024-08-20,1,3014,0,Store - MG Road
TXN-002295,SKU-0126,2024-08-22,1,3014,0,Online - Website
TXN-002296,SKU-0126,2024-08-25,3,3014,0,Online - Instagram
TXN-002297,SKU-0126,2024-08-27,1,3014,0,Store - Koramangala
TXN-002298,SKU-0126,2024-08-29,1,2562,15,Store - Indiranagar
TXN-002299,SKU-0126,2024-08-31,1,3014,0,Store - Koramangala
TXN-002300,SKU-0126,2024-09-02,1,2260,25,Online - Website
TXN-002301,SKU-0126,2024-09-05,1,3014,0,Online - Nykaa
TXN-002302,SKU-0126,2024-09-07,1,3014,0,Online - Website
TXN-002303,SKU-0126,2024-09-09,2,3014,0,Store - MG Road
TXN-002304,SKU-0126,2024-09-10,2,3014,0,Store - Koramangala
TXN-002305,SKU-0126,2024-09-13,1,2260,25,Store - Indiranagar
TXN-002306,SKU-0126,2024-09-16,2,3014,0,Store - MG Road
TXN-002307,SKU-0126,2024-09-19,3,2713,10,Online - Nykaa
TXN-002308,SKU-0126,2024-09-20,1,3014,0,Store - Indiranagar
TXN-002309,SKU-0126,2024-09-23,3,3014,0,Online - Instagram
TXN-002310,SKU-0126,2024-09-26,3,3014,0,Online - Website
TXN-002311,SKU-0126,2024-09-28,2,3014,0,Online - Instagram
TXN-002312,SKU-0126,2024-09-30,1,3014,0,Store - Koramangala
TXN-002313,SKU-0126,2024-10-03,2,3014,0,Online - Website
TXN-002314,SKU-0126,2024-10-06,1,2260,25,Online - Instagram
TXN-002315,SKU-0126,2024-10-09,1,2562,15,Online - Instagram
TXN-002316,SKU-0126,2024-10-12,3,3014,0,Online - Website
TXN-002317,SKU-0126,2024-10-15,1,3014,0,Online - Instagram
TXN-002318,SKU-0126,2024-10-18,2,2260,25,Online - Instagram
TXN-002319,SKU-0126,2024-10-21,3,3014,0,Online - Instagram
TXN-002320,SKU-0126,2024-10-22,3,2260,25,Store - Indiranagar
TXN-002321,SKU-0126,2024-10-25,3,2713,10,Store - MG Road
TXN-002322,SKU-0126,2024-10-27,2,3014,0,Online - Instagram
TXN-002323,SKU-0126,2024-10-28,2,3014,0,Store - MG Road
TXN-002324,SKU-0126,2024-10-29,1,3014,0,Online - Nykaa
TXN-002325,SKU-0126,2024-10-31,1,2260,25,Online - Instagram
TXN-002326,SKU-0126,2024-11-03,3,2411,20,Store - MG Road
TXN-002327,SKU-0126,2024-11-06,3,3014,0,Store - Indiranagar
TXN-002328,SKU-0126,2024-11-08,3,2713,10,Store - MG Road
TXN-002329,SKU-0126,2024-11-11,2,3014,0,Store - Koramangala
TXN-002330,SKU-0126,2024-11-13,1,3014,0,Store - Koramangala
TXN-002331,SKU-0126,2024-11-16,1,3014,0,Store - Koramangala
TXN-002332,SKU-0126,2024-11-19,1,3014,0,Online - Nykaa
TXN-002333,SKU-0126,2024-11-21,1,2713,10,Store - Indiranagar
TXN-002334,SKU-0126,2024-11-23,2,3014,0,Store - Indiranagar
TXN-002335,SKU-0126,2024-11-25,3,3014,0,Online - Website
TXN-002336,SKU-0126,2024-11-26,3,3014,0,Store - Indiranagar
TXN-002337,SKU-0127,2024-09-19,3,3455,10,Online - Website
TXN-002338,SKU-0127,2024-09-24,2,3839,0,Online - Website
TXN-002339,SKU-0127,2024-09-27,1,3839,0,Online - Nykaa
TXN-002340,SKU-0127,2024-10-02,3,3839,0,Store - Indiranagar
TXN-002341,SKU-0127,2024-10-05,3,3839,0,Store - MG Road
TXN-002342,SKU-0127,2024-10-08,1,3839,0,Online - Website
TXN-002343,SKU-0127,2024-10-12,1,3839,0,Online - Instagram
TXN-002344,SKU-0127,2024-10-17,2,3839,0,Online - Nykaa
TXN-002345,SKU-0127,2024-10-21,2,3263,15,Online - Instagram
TXN-002346,SKU-0127,2024-10-26,1,3263,15,Online - Instagram
TXN-002347,SKU-0127,2024-10-29,2,3263,15,Store - Indiranagar
TXN-002348,SKU-0127,2024-11-01,2,3839,0,Store - MG Road
TXN-002349,SKU-0127,2024-11-04,3,3071,20,Online - Nykaa
TXN-002350,SKU-0127,2024-11-08,3,3839,0,Store - MG Road
TXN-002351,SKU-0127,2024-11-11,1,3839,0,Online - Nykaa
TXN-002352,SKU-0127,2024-11-16,1,3839,0,Online - Nykaa
TXN-002353,SKU-0127,2024-11-21,3,3839,0,Store - Koramangala
TXN-002354,SKU-0127,2024-11-25,3,3839,0,Online - Website
TXN-002355,SKU-0127,2024-11-30,3,3839,0,Store - MG Road
TXN-002356,SKU-0128,2024-10-18,3,2803,0,Online - Instagram
TXN-002357,SKU-0129,2024-10-03,1,3992,0,Online - Nykaa
TXN-002358,SKU-0129,2024-10-05,2,3992,0,Store - Koramangala
TXN-002359,SKU-0129,2024-10-07,2,3992,0,Online - Nykaa
TXN-002360,SKU-0129,2024-10-09,3,2994,25,Online - Instagram
TXN-002361,SKU-0129,2024-10-11,3,3992,0,Store - MG Road
TXN-002362,SKU-0129,2024-10-13,1,3992,0,Online - Nykaa
TXN-002363,SKU-0129,2024-10-15,1,3992,0,Store - Koramangala
TXN-002364,SKU-0129,2024-10-18,3,3992,0,Online - Website
TXN-002365,SKU-0129,2024-10-21,1,3992,0,Store - MG Road
TXN-002366,SKU-0129,2024-10-22,2,3992,0,Online - Instagram
TXN-002367,SKU-0129,2024-10-24,2,3992,0,Online - Nykaa
TXN-002368,SKU-0129,2024-10-26,2,3194,20,Store - MG Road
TXN-002369,SKU-0129,2024-10-27,2,3992,0,Store - Indiranagar
TXN-002370,SKU-0129,2024-10-30,1,3194,20,Online - Instagram
TXN-002371,SKU-0129,2024-11-02,2,3393,15,Online - Nykaa
TXN-002372,SKU-0129,2024-11-05,3,3992,0,Store - MG Road
TXN-002373,SKU-0129,2024-11-06,1,3992,0,Online - Website
TXN-002374,SKU-0129,2024-11-07,2,3992,0,Online - Website
TXN-002375,SKU-0129,2024-11-09,3,3992,0,Online - Website
TXN-002376,SKU-0129,2024-11-12,3,3992,0,Online - Instagram
TXN-002377,SKU-0129,2024-11-14,2,3992,0,Store - Indiranagar
TXN-002378,SKU-0129,2024-11-16,3,3992,0,Online - Nykaa
TXN-002379,SKU-0129,2024-11-17,2,3992,0,Online - Website
TXN-002380,SKU-0129,2024-11-18,1,3194,20,Store - MG Road
TXN-002381,SKU-0129,2024-11-21,3,3992,0,Online - Nykaa
TXN-002382,SKU-0129,2024-11-22,1,3194,20,Online - Website
TXN-002383,SKU-0129,2024-11-24,1,3992,0,Online - Website
TXN-002384,SKU-0130,2024-11-17,3,4058,20,Store - Koramangala
TXN-002385,SKU-0130,2024-11-21,3,4311,15,Online - Website
TXN-002386,SKU-0130,2024-11-24,3,4058,20,Online - Website
TXN-002387,SKU-0130,2024-11-29,2,5072,0,Online - Nykaa
TXN-002388,SKU-0132,2024-07-06,3,2585,0,Store - Indiranagar
TXN-002389,SKU-0132,2024-07-12,1,2585,0,Store - MG Road
TXN-002390,SKU-0132,2024-07-19,1,2585,0,Store - Koramangala
TXN-002391,SKU-0132,2024-07-26,3,2585,0,Online - Website
TXN-002392,SKU-0132,2024-08-02,3,2585,0,Store - MG Road
TXN-002393,SKU-0132,2024-08-09,1,2585,0,Online - Instagram
TXN-002394,SKU-0132,2024-08-14,1,2585,0,Store - Indiranagar
TXN-002395,SKU-0132,2024-08-20,1,2326,10,Online - Website
TXN-002396,SKU-0132,2024-08-26,2,2585,0,Store - Koramangala
TXN-002397,SKU-0132,2024-09-01,3,2197,15,Online - Website
TXN-002398,SKU-0132,2024-09-08,2,2585,0,Store - Indiranagar
TXN-002399,SKU-0132,2024-09-14,3,2585,0,Online - Instagram
TXN-002400,SKU-0132,2024-09-20,1,2326,10,Online - Instagram
TXN-002401,SKU-0133,2024-06-19,2,3405,0,Store - Koramangala
TXN-002402,SKU-0133,2024-06-24,2,3405,0,Store - MG Road
TXN-002403,SKU-0133,2024-06-30,2,3405,0,Store - MG Road
TXN-002404,SKU-0133,2024-07-07,3,3405,0,Online - Instagram
TXN-002405,SKU-0133,2024-07-13,1,3405,0,Online - Website
TXN-002406,SKU-0133,2024-07-19,2,3405,0,Store - Indiranagar
TXN-002407,SKU-0133,2024-07-24,3,3405,0,Store - MG Road
TXN-002408,SKU-0133,2024-07-31,1,3405,0,Store - Indiranagar
TXN-002409,SKU-0133,2024-08-07,3,3064,10,Store - MG Road
TXN-002410,SKU-0133,2024-08-14,1,3064,10,Store - Koramangala
TXN-002411,SKU-0133,2024-08-21,1,3405,0,Online - Instagram
TXN-002412,SKU-0133,2024-08-28,1,3405,0,Online - Nykaa
TXN-002413,SKU-0133,2024-09-04,2,2894,15,Store - MG Road
TXN-002414,SKU-0133,2024-09-09,1,3405,0,Store - Indiranagar
TXN-002415,SKU-0133,2024-09-15,2,3405,0,Store - MG Road
TXN-002416,SKU-0133,2024-09-20,2,3405,0,Online - Nykaa
TXN-002417,SKU-0133,2024-09-26,3,3405,0,Store - MG Road
TXN-002418,SKU-0134,2024-06-21,3,6358,0,Online - Nykaa
TXN-002419,SKU-0134,2024-06-23,2,6358,0,Store - Koramangala
TXN-002420,SKU-0134,2024-06-25,2,5722,10,Online - Website
TXN-002421,SKU-0134,2024-06-29,2,6358,0,Online - Nykaa
TXN-002422,SKU-0134,2024-07-01,2,6358,0,Store - Indiranagar
TXN-002423,SKU-0134,2024-07-03,3,6358,0,Store - Koramangala
TXN-002424,SKU-0134,2024-07-05,2,6358,0,Online - Instagram
TXN-002425,SKU-0134,2024-07-07,3,6358,0,Online - Instagram
TXN-002426,SKU-0134,2024-07-09,3,6358,0,Online - Nykaa
